RPM,MAP,TempoDeInjecao,Confianca
3732,-0.45,4.1,0.088
3732,-0.35,4.3,0.06
3732,-0.25,4.9,0.043
3732,-0.15,4.7,0.055
3732,-0.05,4.9,0.019
3732,0.05,5.1,0.02
3733,-0.95,3.1,0.116
3733,-0.85,3.3,0.094
3733,-0.75,3.5,0.065
3733,-0.65,3.7,0.065
3733,-0.55,7.0,0.048
3733,-0.45,4.1,0.073
3733,-0.35,4.3,0.068
3733,-0.25,4.5,0.056
3733,-0.15,4.7,0.038
3733,-0.05,4.9,0.045
3733,0.05,5.1,0.035
3734,-0.95,3.1,0.067
3734,-0.85,3.3,0.106
3734,-0.75,3.5,0.04
3734,-0.65,3.7,0.068
3734,-0.55,3.9,0.043
3734,-0.45,4.1,0.042
3734,-0.35,4.3,0.052
3734,-0.25,4.5,0.058
3734,-0.15,4.7,0.043
3734,-0.05,4.9,0.059
3734,0.05,5.1,0.057
3735,-0.95,3.1,0.038
3735,-0.85,3.3,0.061
3735,-0.75,3.5,0.066
3735,-0.65,3.7,0.051
3735,-0.55,3.9,0.054
3735,-0.45,4.1,0.059
3735,-0.35,4.3,0.056
3735,-0.25,4.5,0.07
3735,-0.15,4.7,0.071
3735,-0.05,4.9,0.044
3735,0.05,5.1,0.05
3736,-0.95,3.1,0.02
3736,-0.85,3.3,0.063
3736,-0.75,14.4,0.028
3736,-0.65,3.7,0.041
3736,-0.55,3.9,0.038
3736,-0.45,4.1,0.044
3736,-0.35,4.3,0.083
3736,-0.25,4.5,0.063
3736,-0.15,4.7,0.04
3736,-0.05,4.9,0.039
3736,0.05,5.1,0.074
3737,-0.95,3.1,0.03
3737,-0.85,3.3,0.058
3737,-0.75,3.5,0.027
3737,-0.65,3.7,0.034
3737,-0.55,3.9,0.048
3737,-0.45,4.1,0.073
3737,-0.35,4.3,0.096
3737,-0.25,4.5,0.055
3737,-0.15,4.7,0.031
3737,-0.05,4.9,0.056
3737,0.05,5.1,0.079
3738,-0.95,3.1,0.031
3738,-0.85,3.3,0.037
3738,-0.75,3.5,0.059
3738,-0.65,3.7,0.052
3738,-0.55,3.9,0.064
3738,-0.45,4.6,0.06
3738,-0.35,4.3,0.06
3738,-0.25,4.5,0.086
3738,-0.15,4.7,0.069
3738,-0.05,4.9,0.063
3738,0.05,5.1,0.085
3739,-0.95,3.1,0.085
3739,-0.85,3.3,0.076
3739,-0.75,3.5,0.056
3739,-0.65,3.7,0.037
3739,-0.55,3.9,0.078
3739,-0.45,4.1,0.107
3739,-0.35,12.7,0.038
3739,-0.25,4.5,0.042
3739,-0.15,4.7,0.059
3739,-0.05,4.9,0.086
3739,0.05,5.1,0.078
3740,-0.95,3.1,0.096
3740,-0.85,3.3,0.058
3740,-0.75,3.5,0.083
3740,-0.65,3.7,0.1
3740,-0.55,3.9,0.091
3740,-0.45,4.1,0.087
3740,-0.35,4.3,0.044
3740,-0.25,4.5,0.07
3740,-0.15,4.7,0.042
3740,-0.05,4.9,0.044
3740,0.05,5.1,0.072
3741,-0.95,3.1,0.062
3741,-0.85,3.3,0.07
3741,-0.75,3.5,0.085
3741,-0.65,3.7,0.055
3741,-0.55,3.9,0.062
3741,-0.45,10.7,0.093
3741,-0.35,4.3,0.09
3741,-0.25,4.5,0.046
3741,-0.15,4.7,0.08
3741,-0.05,4.9,0.08
3741,0.05,5.1,0.043
3742,-0.95,3.1,0.066
3742,-0.85,3.3,0.102
3742,-0.75,3.5,0.079
3742,-0.65,3.7,0.074
3742,-0.55,3.9,0.074
3742,-0.45,4.1,0.065
3742,-0.35,4.3,0.074
3742,-0.25,4.5,0.115
3742,-0.15,4.7,0.06
3742,-0.05,4.9,0.035
3742,0.05,5.1,0.049
3743,-0.95,3.1,0.069
3743,-0.85,3.3,0.099
3743,-0.75,3.5,0.128
3743,-0.65,3.7,0.086
3743,-0.55,3.9,0.066
3743,-0.45,4.1,0.121
3743,-0.35,4.3,0.07
3743,-0.25,2.0,0.055
3743,-0.15,4.7,0.06
3743,-0.05,4.9,0.055
3743,0.05,5.1,0.076
3744,-0.95,3.1,0.103
3744,-0.85,3.3,0.081
3744,-0.75,3.5,0.091
3744,-0.65,3.7,0.103
3744,-0.55,3.9,0.091
3744,-0.45,4.1,0.103
3744,-0.35,4.3,0.089
3744,-0.25,4.5,0.071
3744,-0.15,4.7,0.06
3744,-0.05,4.9,0.051
3744,0.05,5.1,0.059
3745,-0.95,3.1,0.137
3745,-0.85,3.3,0.107
3745,-0.75,3.5,0.125
3745,-0.65,3.7,0.136
3745,-0.55,3.9,0.112
3745,-0.45,4.1,0.076
3745,-0.35,4.3,0.056
3745,-0.25,4.5,0.092
3745,-0.15,4.7,0.047
3745,-0.05,4.9,0.06
3745,0.05,5.1,0.044
3746,-0.95,3.1,0.105
3746,-0.85,3.3,0.092
3746,-0.75,3.5,0.097
3746,-0.65,3.7,0.088
3746,-0.55,3.9,0.117
3746,-0.45,4.1,0.092
3746,-0.35,4.3,0.074
3746,-0.25,5.0,0.054
3746,-0.15,4.7,0.063
3746,-0.05,4.9,0.084
3746,0.05,5.1,0.084
3747,-0.95,3.1,0.089
3747,-0.85,3.3,0.107
3747,-0.75,3.5,0.096
3747,-0.65,3.7,0.078
3747,-0.55,3.9,0.083
3747,-0.45,4.1,0.1
3747,-0.35,4.3,0.071
3747,-0.25,4.5,0.069
3747,-0.15,4.7,0.086
3747,-0.05,4.9,0.076
3747,0.05,5.1,0.086
3748,-0.95,3.1,0.105
3748,-0.85,3.3,0.101
3748,-0.75,3.5,0.064
3748,-0.65,3.7,0.091
3748,-0.55,3.9,0.046
3748,-0.45,4.1,0.065
3748,-0.35,4.3,0.07
3748,-0.25,4.5,0.085
3748,-0.15,6.7,0.107
3748,-0.05,4.9,0.077
3748,0.05,3.6,0.097
3749,-0.95,3.1,0.121
3749,-0.85,3.3,0.109
3749,-0.75,3.5,0.082
3749,-0.65,3.7,0.052
3749,-0.55,3.9,0.059
3749,-0.45,4.1,0.037
3749,-0.35,4.3,0.051
3749,-0.25,4.5,0.093
3749,-0.15,4.7,0.077
3749,-0.05,4.9,0.121
3749,0.05,5.1,0.078
3750,-0.95,3.1,0.041
3750,-0.85,3.3,0.082
3750,-0.75,3.5,0.096
3750,-0.65,3.7,0.081
3750,-0.55,3.9,0.051
3750,-0.45,4.1,0.073
3750,-0.35,4.3,0.062
3750,-0.25,4.5,0.058
3750,-0.15,4.7,0.08
3750,-0.05,4.9,0.073
3750,0.05,5.1,0.091
3751,-0.95,3.1,0.051
3751,-0.85,3.3,0.061
3751,-0.75,3.5,0.102
3751,-0.65,3.7,0.069
3751,-0.55,3.9,0.063
3751,-0.45,4.1,0.05
3751,-0.35,4.3,0.044
3751,-0.25,4.5,0.041
3751,-0.15,4.7,0.061
3751,-0.05,4.9,0.068
3751,0.05,5.1,0.047
3752,-0.95,3.1,0.069
3752,-0.85,4.6,0.03
3752,-0.75,3.5,0.093
3752,-0.65,3.7,0.054
3752,-0.55,3.9,0.075
3752,-0.45,4.1,0.071
3752,-0.35,4.3,0.078
3752,-0.25,4.5,0.083
3752,-0.15,4.7,0.052
3752,-0.05,4.9,0.094
3752,0.05,5.1,0.052
3753,-0.95,3.1,0.056
3753,-0.85,4.2,0.067
3753,-0.75,3.5,0.074
3753,-0.65,3.7,0.096
3753,-0.55,3.9,0.092
3753,-0.45,4.1,0.062
3753,-0.35,4.3,0.072
3753,-0.25,4.5,0.074
3753,-0.15,4.7,0.058
3753,-0.05,7.8,0.064
3753,0.05,5.1,0.061
3754,-0.95,3.1,0.065
3754,-0.85,3.3,0.084
3754,-0.75,3.5,0.076
3754,-0.65,3.7,0.099
3754,-0.55,3.9,0.085
3754,-0.45,4.1,0.076
3754,-0.35,4.3,0.067
3754,-0.25,4.5,0.068
3754,-0.15,4.7,0.057
3754,-0.05,4.9,0.045
3754,0.05,5.1,0.057
3755,-0.95,3.1,0.091
3755,-0.85,3.3,0.079
3755,-0.75,10.9,0.077
3755,-0.65,3.7,0.09
3755,-0.55,3.9,0.064
3755,-0.45,4.1,0.077
3755,-0.35,4.2,0.071
3755,-0.25,4.5,0.057
3755,-0.15,4.7,0.076
3755,-0.05,2.4,0.059
3755,0.05,5.1,0.042
3756,-0.95,3.1,0.104
3756,-0.85,3.3,0.108
3756,-0.75,3.5,0.13
3756,-0.65,3.7,0.054
3756,-0.55,3.9,0.087
3756,-0.45,4.1,0.101
3756,-0.35,4.3,0.09
3756,-0.25,4.5,0.058
3756,-0.15,4.7,0.05
3756,-0.05,4.9,0.054
3756,0.05,5.1,0.04
3757,-0.95,4.0,0.074
3757,-0.85,3.3,0.114
3757,-0.75,3.5,0.059
3757,-0.65,3.7,0.034
3757,-0.55,3.9,0.045
3757,-0.45,4.1,0.05
3757,-0.35,4.3,0.088
3757,-0.25,4.5,0.062
3757,-0.15,4.7,0.063
3757,-0.05,4.9,0.065
3757,0.05,5.1,0.055
3758,-0.95,3.1,0.081
3758,-0.85,3.3,0.085
3758,-0.75,3.5,0.096
3758,-0.65,3.7,0.056
3758,-0.55,3.9,0.044
3758,-0.45,4.1,0.088
3758,-0.35,4.3,0.072
3758,-0.25,4.5,0.08
3758,-0.15,4.7,0.07
3758,-0.05,4.9,0.041
3758,0.05,5.1,0.074
3759,-0.95,3.1,0.071
3759,-0.85,3.3,0.066
3759,-0.75,3.5,0.126
3759,-0.65,3.7,0.067
3759,-0.55,3.9,0.045
3759,-0.45,4.1,0.094
3759,-0.35,4.3,0.116
3759,-0.25,4.5,0.1
3759,-0.15,4.7,0.061
3759,-0.05,4.9,0.055
3759,0.05,5.1,0.073
3760,-0.95,3.1,0.06
3760,-0.85,3.3,0.06
3760,-0.75,3.5,0.091
3760,-0.65,3.7,0.068
3760,-0.55,3.9,0.105
3760,-0.45,4.1,0.078
3760,-0.35,4.3,0.095
3760,-0.25,4.5,0.09
3760,-0.15,4.7,0.067
3760,-0.05,4.9,0.066
3760,0.05,5.1,0.041
3761,-0.95,3.1,0.044
3761,-0.85,3.3,0.06
3761,-0.75,3.5,0.057
3761,-0.65,3.7,0.089
3761,-0.55,3.9,0.074
3761,-0.45,4.1,0.119
3761,-0.35,4.3,0.067
3761,-0.25,4.5,0.112
3761,-0.15,4.7,0.067
3761,-0.05,4.9,0.054
3761,0.05,5.1,0.034
3762,-0.95,3.1,0.059
3762,-0.85,3.3,0.062
3762,-0.75,3.5,0.089
3762,-0.65,3.7,0.066
3762,-0.55,3.9,0.068
3762,-0.45,4.1,0.072
3762,-0.35,4.3,0.144
3762,-0.25,4.5,0.106
3762,-0.15,4.7,0.071
3762,-0.05,4.9,0.052
3762,0.05,5.1,0.056
3763,-0.95,3.1,0.061
3763,-0.85,3.3,0.093
3763,-0.75,3.5,0.115
3763,-0.65,3.7,0.103
3763,-0.55,3.9,0.068
3763,-0.45,4.1,0.046
3763,-0.35,4.3,0.053
3763,-0.25,4.5,0.061
3763,-0.15,4.7,0.029
3763,-0.05,4.9,0.044
3763,0.05,5.1,0.045
3764,-0.95,3.1,0.051
3764,-0.85,3.3,0.064
3764,-0.75,3.5,0.106
3764,-0.65,3.7,0.082
3764,-0.55,3.9,0.08
3764,-0.45,4.1,0.066
3764,-0.35,4.3,0.051
3764,-0.25,4.5,0.059
3764,-0.15,4.7,0.049
3764,-0.05,4.9,0.045
3764,0.05,5.1,0.066
3765,-0.95,6.7,0.072
3765,-0.85,7.3,0.053
3765,-0.75,3.5,0.083
3765,-0.65,3.7,0.092
3765,-0.55,3.9,0.045
3765,-0.45,4.1,0.038
3765,-0.35,4.3,0.071
3765,-0.25,4.5,0.086
3765,-0.15,6.7,0.059
3765,-0.05,4.9,0.061
3765,0.05,5.1,0.096
3766,-0.95,3.1,0.075
3766,-0.85,3.3,0.056
3766,-0.75,3.5,0.077
3766,-0.65,3.7,0.081
3766,-0.55,3.9,0.071
3766,-0.45,4.1,0.029
3766,-0.35,4.3,0.058
3766,-0.25,4.5,0.058
3766,-0.15,4.7,0.07
3766,-0.05,4.9,0.092
3766,0.05,5.1,0.093
3767,-0.95,3.1,0.113
3767,-0.85,3.3,0.085
3767,-0.75,3.5,0.082
3767,-0.65,4.7,0.08
3767,-0.55,3.9,0.071
3767,-0.45,4.8,0.056
3767,-0.35,4.3,0.041
3767,-0.25,4.2,0.093
3767,-0.15,4.7,0.074
3767,-0.05,4.9,0.088
3767,0.05,5.1,0.056
3768,-0.95,3.1,0.071
3768,-0.85,3.3,0.116
3768,-0.75,3.5,0.123
3768,-0.65,3.7,0.062
3768,-0.55,3.9,0.091
3768,-0.45,4.1,0.069
3768,-0.35,4.3,0.08
3768,-0.25,4.5,0.095
3768,-0.15,4.7,0.064
3768,-0.05,4.9,0.04
3768,0.05,5.1,0.058
3769,-0.95,3.1,0.095
3769,-0.85,3.3,0.129
3769,-0.75,12.9,0.064
3769,-0.65,3.7,0.121
3769,-0.55,3.9,0.073
3769,-0.45,4.1,0.064
3769,-0.35,4.3,0.094
3769,-0.25,4.5,0.076
3769,-0.15,4.7,0.068
3769,-0.05,4.9,0.075
3769,0.05,5.1,0.065
3770,-0.95,3.1,0.081
3770,-0.85,3.3,0.131
3770,-0.75,3.5,0.128
3770,-0.65,8.7,0.109
3770,-0.55,3.9,0.096
3770,-0.45,4.1,0.075
3770,-0.35,4.3,0.087
3770,-0.25,4.5,0.092
3770,-0.15,4.7,0.046
3770,-0.05,4.9,0.049
3770,0.05,5.1,0.066
3771,-0.95,3.1,0.046
3771,-0.85,3.3,0.097
3771,-0.75,3.5,0.182
3771,-0.65,3.7,0.101
3771,-0.55,3.9,0.088
3771,-0.45,4.1,0.104
3771,-0.35,4.3,0.074
3771,-0.25,4.5,0.121
3771,-0.15,4.7,0.086
3771,-0.05,4.9,0.057
3771,0.05,5.3,0.034
3772,-0.95,3.1,0.034
3772,-0.85,3.3,0.079
3772,-0.75,3.5,0.069
3772,-0.65,3.7,0.087
3772,-0.55,3.9,0.079
3772,-0.45,4.1,0.104
3772,-0.35,4.3,0.128
3772,-0.25,4.5,0.075
3772,-0.15,4.7,0.064
3772,-0.05,4.9,0.052
3772,0.05,5.1,0.035
3773,-0.95,3.1,0.042
3773,-0.85,3.3,0.05
3773,-0.75,3.5,0.115
3773,-0.65,3.7,0.045
3773,-0.55,3.9,0.07
3773,-0.45,4.1,0.085
3773,-0.35,4.3,0.072
3773,-0.25,9.2,0.061
3773,-0.15,4.7,0.074
3773,-0.05,4.9,0.055
3773,0.05,5.1,0.064
3774,-0.95,3.1,0.034
3774,-0.85,3.3,0.05
3774,-0.75,3.5,0.068
3774,-0.65,3.7,0.064
3774,-0.55,3.9,0.089
3774,-0.45,4.1,0.048
3774,-0.35,4.3,0.064
3774,-0.25,3.2,0.081
3774,-0.15,4.7,0.058
3774,-0.05,4.9,0.065
3774,0.05,5.1,0.057
3775,-0.95,3.1,0.04
3775,-0.85,3.3,0.047
3775,-0.75,8.2,0.08
3775,-0.65,3.7,0.051
3775,-0.55,3.9,0.045
3775,-0.45,4.1,0.049
3775,-0.35,4.3,0.078
3775,-0.25,4.5,0.048
3775,-0.15,4.7,0.049
3775,-0.05,4.9,0.066
3775,0.05,5.1,0.054
3776,-0.95,3.1,0.083
3776,-0.85,3.3,0.071
3776,-0.75,3.5,0.129
3776,-0.65,3.7,0.045
3776,-0.55,3.9,0.059
3776,-0.45,4.1,0.049
3776,-0.35,4.3,0.032
3776,-0.25,4.5,0.078
3776,-0.15,3.4,0.049
3776,-0.05,2.1,0.05
3776,0.05,5.1,0.062
3777,-0.95,3.1,0.068
3777,-0.85,3.3,0.162
3777,-0.75,11.9,0.056
3777,-0.65,3.7,0.087
3777,-0.55,3.9,0.057
3777,-0.45,4.1,0.053
3777,-0.35,4.3,0.058
3777,-0.25,4.5,0.042
3777,-0.15,4.7,0.055
3777,-0.05,4.9,0.019
3777,0.05,5.1,0.027
3778,-0.95,3.1,0.1
3778,-0.85,3.3,0.086
3778,-0.75,3.5,0.061
3778,-0.65,3.7,0.092
3778,-0.55,3.9,0.074
3778,-0.45,4.1,0.112
3778,-0.35,4.3,0.078
3778,-0.25,4.5,0.056
3778,-0.15,4.7,0.053
3778,-0.05,4.9,0.045
3778,0.05,5.1,0.023
3779,-0.95,3.1,0.072
3779,-0.85,3.3,0.023
3779,-0.75,3.5,0.071
3779,-0.65,3.7,0.061
3779,-0.55,3.9,0.07
3779,-0.45,4.1,0.061
3779,-0.35,4.3,0.106
3779,-0.25,4.5,0.066
3779,-0.15,4.7,0.048
3779,-0.05,4.9,0.034
3779,0.05,5.1,0.011
3780,-0.95,3.1,0.052
3780,-0.85,3.3,0.053
3780,-0.75,3.5,0.089
3780,-0.65,3.7,0.06
3780,-0.55,3.9,0.042
3780,-0.45,4.1,0.057
3780,-0.35,4.3,0.076
3780,-0.25,4.5,0.071
3780,-0.15,5.8,0.049
3780,-0.05,4.9,0.058
3780,0.05,5.1,0.041
3781,-0.95,3.1,0.053
3781,-0.85,3.3,0.065
3781,-0.75,3.5,0.073
3781,-0.65,3.7,0.05
3781,-0.55,3.9,0.03
3781,-0.45,4.1,0.034
3781,-0.35,4.3,0.029
3781,-0.25,11.1,0.058
3781,-0.15,4.7,0.038
3781,-0.05,4.9,0.073
3781,0.05,5.1,0.04
3782,-0.95,2.6,0.096
3782,-0.85,3.3,0.086
3782,-0.75,3.5,0.083
3782,-0.65,3.7,0.056
3782,-0.55,3.9,0.063
3782,-0.45,4.1,0.049
3782,-0.35,2.4,0.063
3782,-0.25,4.5,0.077
3782,-0.15,4.7,0.072
3782,-0.05,4.9,0.022
3782,0.05,5.1,0.05
3783,-0.95,3.1,0.109
3783,-0.85,3.3,0.069
3783,-0.75,3.5,0.134
3783,-0.65,3.7,0.061
3783,-0.55,3.9,0.096
3783,-0.45,4.1,0.055
3783,-0.35,4.3,0.043
3783,-0.25,4.5,0.023
3783,-0.15,4.7,0.057
3783,-0.05,4.9,0.042
3783,0.05,5.1,0.023
3784,-0.95,4.0,0.059
3784,-0.85,3.3,0.108
3784,-0.75,3.5,0.058
3784,-0.65,3.7,0.063
3784,-0.55,3.9,0.061
3784,-0.45,4.1,0.121
3784,-0.35,4.3,0.053
3784,-0.25,4.5,0.051
3784,-0.15,4.7,0.054
3784,-0.05,4.9,0.058
3784,0.05,5.1,0.026
3785,-0.95,3.1,0.078
3785,-0.85,3.3,0.087
3785,-0.75,3.5,0.043
3785,-0.65,3.7,0.046
3785,-0.55,3.9,0.051
3785,-0.45,4.1,0.092
3785,-0.35,4.3,0.066
3785,-0.25,4.5,0.049
3785,-0.15,4.7,0.047
3785,-0.05,4.9,0.054
3785,0.05,5.1,0.067
3786,-0.95,3.1,0.066
3786,-0.85,3.3,0.049
3786,-0.75,3.5,0.062
3786,-0.65,3.7,0.045
3786,-0.55,3.9,0.084
3786,-0.45,8.7,0.074
3786,-0.35,4.3,0.056
3786,-0.25,4.5,0.056
3786,-0.15,2.3,0.094
3786,-0.05,4.9,0.059
3786,0.05,5.1,0.057
3787,-0.95,3.1,0.047
3787,-0.85,3.3,0.042
3787,-0.75,3.5,0.063
3787,-0.65,3.7,0.059
3787,-0.55,3.9,0.055
3787,-0.45,4.1,0.065
3787,-0.35,4.3,0.088
3787,-0.25,4.5,0.077
3787,-0.15,4.7,0.066
3787,-0.05,4.9,0.072
3787,0.05,5.1,0.066
3788,-0.95,3.1,0.045
3788,-0.85,3.3,0.046
3788,-0.75,3.5,0.053
3788,-0.65,3.7,0.068
3788,-0.55,3.9,0.06
3788,-0.45,4.1,0.061
3788,-0.35,4.3,0.113
3788,-0.25,4.5,0.071
3788,-0.15,4.7,0.051
3788,-0.05,10.2,0.051
3788,0.05,5.1,0.043
3789,-0.95,3.1,0.085
3789,-0.85,3.3,0.103
3789,-0.75,3.5,0.104
3789,-0.65,3.7,0.113
3789,-0.55,3.9,0.085
3789,-0.45,4.1,0.071
3789,-0.35,4.3,0.062
3789,-0.25,5.3,0.075
3789,-0.15,4.7,0.062
3789,-0.05,4.9,0.051
3789,0.05,5.1,0.052
3790,-0.95,3.1,0.11
3790,-0.85,3.3,0.129
3790,-0.75,3.5,0.138
3790,-0.65,3.7,0.085
3790,-0.55,3.9,0.06
3790,-0.45,4.1,0.063
3790,-0.35,3.1,0.051
3790,-0.25,4.5,0.063
3790,-0.15,4.7,0.067
3790,-0.05,13.1,0.014
3790,0.05,8.1,0.043
3791,-0.95,3.1,0.112
3791,-0.85,3.3,0.138
3791,-0.75,3.5,0.108
3791,-0.65,3.7,0.059
3791,-0.55,3.9,0.064
3791,-0.45,4.1,0.092
3791,-0.35,4.3,0.028
3791,-0.25,4.5,0.066
3791,-0.15,4.7,0.029
3791,-0.05,4.9,0.05
3791,0.05,5.1,0.061
3792,-0.95,3.1,0.112
3792,-0.85,3.3,0.102
3792,-0.75,3.5,0.105
3792,-0.65,3.7,0.054
3792,-0.55,3.9,0.06
3792,-0.45,4.1,0.138
3792,-0.35,4.3,0.073
3792,-0.25,4.5,0.067
3792,-0.15,4.7,0.039
3792,-0.05,4.9,0.024
3792,0.05,5.1,0.021
3793,-0.95,3.1,0.062
3793,-0.85,13.6,0.046
3793,-0.75,3.5,0.089
3793,-0.65,3.7,0.059
3793,-0.55,3.9,0.067
3793,-0.45,4.1,0.083
3793,-0.35,4.3,0.099
3793,-0.25,4.5,0.077
3793,-0.15,4.7,0.068
3793,-0.05,4.9,0.042
3793,0.05,5.1,0.027
3794,-0.95,3.1,0.059
3794,-0.85,3.3,0.041
3794,-0.75,3.5,0.067
3794,-0.65,3.7,0.057
3794,-0.55,3.9,0.067
3794,-0.45,4.1,0.087
3794,-0.35,4.3,0.08
3794,-0.25,4.5,0.05
3794,-0.15,4.7,0.042
3794,-0.05,4.9,0.047
3794,0.05,5.1,0.066
3795,-0.95,3.1,0.073
3795,-0.85,3.3,0.093
3795,-0.75,3.5,0.052
3795,-0.65,3.7,0.114
3795,-0.55,3.9,0.072
3795,-0.45,4.1,0.057
3795,-0.35,4.3,0.05
3795,-0.25,4.5,0.039
3795,-0.15,4.7,0.079
3795,-0.05,4.9,0.048
3795,0.05,5.1,0.039
3796,-0.95,3.1,0.066
3796,-0.85,3.3,0.08
3796,-0.75,3.5,0.083
3796,-0.65,3.7,0.077
3796,-0.55,3.9,0.064
3796,-0.45,4.1,0.046
3796,-0.35,4.3,0.067
3796,-0.25,4.5,0.066
3796,-0.15,4.7,0.064
3796,-0.05,4.9,0.059
3796,0.05,5.1,0.034
3797,-0.95,3.1,0.107
3797,-0.85,3.3,0.066
3797,-0.75,3.5,0.085
3797,-0.65,3.7,0.057
3797,-0.55,3.9,0.048
3797,-0.45,4.1,0.046
3797,-0.35,4.3,0.059
3797,-0.25,4.5,0.084
3797,-0.15,4.7,0.074
3797,-0.05,4.9,0.053
3797,0.05,5.1,0.048
3798,-0.95,3.1,0.064
3798,-0.85,3.3,0.088
3798,-0.75,3.5,0.083
3798,-0.65,3.7,0.04
3798,-0.55,3.9,0.067
3798,-0.45,4.1,0.071
3798,-0.35,4.3,0.069
3798,-0.25,4.5,0.078
3798,-0.15,4.7,0.135
3798,-0.05,2.0,0.093
3798,0.05,5.1,0.059
3799,-0.95,3.1,0.064
3799,-0.85,3.3,0.069
3799,-0.75,13.6,0.026
3799,-0.65,3.7,0.058
3799,-0.55,3.9,0.051
3799,-0.45,4.1,0.053
3799,-0.35,4.3,0.071
3799,-0.25,4.5,0.112
3799,-0.15,4.7,0.078
3799,-0.05,4.9,0.065
3799,0.05,5.1,0.063
3800,-0.95,3.1,0.094
3800,-0.85,3.3,0.06
3800,-0.75,3.5,0.082
3800,-0.65,3.7,0.06
3800,-0.55,3.9,0.067
3800,-0.45,4.1,0.046
3800,-0.35,4.3,0.086
3800,-0.25,4.5,0.065
3800,-0.15,4.7,0.091
3800,-0.05,4.9,0.125
3800,0.05,5.1,0.073
3801,-0.95,3.1,0.084
3801,-0.85,3.3,0.049
3801,-0.75,3.5,0.104
3801,-0.65,3.7,0.08
3801,-0.55,3.9,0.12
3801,-0.45,4.1,0.052
3801,-0.35,4.3,0.057
3801,-0.25,4.5,0.066
3801,-0.15,9.5,0.069
3801,-0.05,4.9,0.063
3801,0.05,5.1,0.1
3802,-0.95,3.1,0.053
3802,-0.85,3.3,0.043
3802,-0.75,14.3,0.033
3802,-0.65,3.7,0.066
3802,-0.55,3.9,0.065
3802,-0.45,4.1,0.075
3802,-0.35,4.3,0.054
3802,-0.25,2.7,0.099
3802,-0.15,4.7,0.068
3802,-0.05,4.9,0.049
3802,0.05,5.1,0.066
3803,-0.95,3.1,0.032
3803,-0.85,3.3,0.032
3803,-0.75,3.5,0.072
3803,-0.65,8.9,0.029
3803,-0.55,3.9,0.058
3803,-0.45,4.1,0.08
3803,-0.35,4.3,0.044
3803,-0.25,4.5,0.072
3803,-0.15,4.7,0.074
3803,-0.05,4.9,0.04
3803,0.05,5.1,0.038
3804,-0.95,3.1,0.072
3804,-0.85,3.3,0.079
3804,-0.75,3.5,0.06
3804,-0.65,3.7,0.06
3804,-0.55,3.9,0.107
3804,-0.45,4.1,0.079
3804,-0.35,4.3,0.088
3804,-0.25,4.5,0.06
3804,-0.15,4.7,0.031
3804,-0.05,4.9,0.049
3804,0.05,5.1,0.029
3805,-0.95,3.1,0.08
3805,-0.85,3.3,0.091
3805,-0.75,10.8,0.059
3805,-0.65,3.7,0.058
3805,-0.55,3.9,0.081
3805,-0.45,4.1,0.087
3805,-0.35,4.3,0.071
3805,-0.25,4.5,0.054
3805,-0.15,4.7,0.042
3805,-0.05,4.9,0.062
3805,0.05,5.1,0.059
3806,-0.95,3.1,0.076
3806,-0.85,3.3,0.087
3806,-0.75,5.7,0.093
3806,-0.65,3.7,0.05
3806,-0.55,1.5,0.034
3806,-0.45,4.1,0.114
3806,-0.35,4.3,0.058
3806,-0.25,4.5,0.063
3806,-0.15,4.7,0.057
3806,-0.05,4.9,0.073
3806,0.05,5.1,0.059
3807,-0.95,3.1,0.094
3807,-0.85,3.3,0.077
3807,-0.75,3.5,0.055
3807,-0.65,3.7,0.057
3807,-0.55,3.9,0.05
3807,-0.45,4.1,0.074
3807,-0.35,5.6,0.087
3807,-0.25,4.5,0.073
3807,-0.15,4.7,0.051
3807,-0.05,4.9,0.087
3807,0.05,5.1,0.057
3808,-0.95,3.1,0.058
3808,-0.85,3.3,0.06
3808,-0.75,8.8,0.04
3808,-0.65,3.7,0.067
3808,-0.55,3.9,0.079
3808,-0.45,4.1,0.055
3808,-0.35,4.3,0.069
3808,-0.25,4.5,0.092
3808,-0.15,4.7,0.073
3808,-0.05,4.9,0.071
3808,0.05,5.1,0.077
3809,-0.95,3.1,0.043
3809,-0.85,3.3,0.069
3809,-0.75,3.5,0.07
3809,-0.65,3.7,0.074
3809,-0.55,3.9,0.088
3809,-0.45,4.1,0.082
3809,-0.35,4.3,0.063
3809,-0.25,4.5,0.077
3809,-0.15,4.7,0.064
3809,-0.05,4.9,0.054
3809,0.05,5.1,0.062
3810,-0.95,3.1,0.101
3810,-0.85,3.3,0.057
3810,-0.75,3.5,0.097
3810,-0.65,3.7,0.101
3810,-0.55,3.9,0.063
3810,-0.45,4.1,0.069
3810,-0.35,4.3,0.078
3810,-0.25,4.5,0.081
3810,-0.15,4.7,0.064
3810,-0.05,9.9,0.041
3810,0.05,5.1,0.051
3811,-0.95,3.1,0.055
3811,-0.85,3.3,0.053
3811,-0.75,3.5,0.073
3811,-0.65,3.7,0.081
3811,-0.55,3.9,0.075
3811,-0.45,4.1,0.085
3811,-0.35,4.3,0.049
3811,-0.25,14.5,0.029
3811,-0.15,4.7,0.053
3811,-0.05,4.9,0.043
3811,0.05,5.1,0.034
3812,-0.95,3.1,0.039
3812,-0.85,3.3,0.08
3812,-0.75,3.5,0.078
